BT11,BT12,Lat,Long,cloud,Jd,In Situ,SVR,ANN,RF,Delta SVR,Delta ANN,Delta RF
-47.495903,-49.033211,11.221253,69.160561,1,201,28.299999,28.28,28.492,28.274,0.019999,-0.192001,0.025999
23.104731,21.708765,7.168883,75.067589,0,218,29.5,28.895,29.033,29.584,0.605,0.467,-0.084
10.0581,9.385767,12.330275,57.655949,1,26,25.9,25.864,25.968,25.887,0.036,-0.068,0.013
20.518335,19.637506,24.449207,52.925407,0,358,23.4,23.762,24.181,23.699,-0.362,-0.781,-0.299
-26.389746,-27.549383,10.160496,74.919716,1,232,27.700001,27.65,28.218,27.743,0.050001,-0.517999,-0.042999
19.192469,16.840876,15.556166,69.789925,0,167,30.299999,30.135,30.168,30.085,0.164999,0.131999,0.214999
24.918024,24.534845,20.306696,63.297916,1,154,29.5,29.174,29.181,29.477,0.326,0.319,0.023
6.665063,4.655817,18.368717,71.508781,1,171,29,29.378,29.928,29.127,-0.378,-0.928,-0.127
22.653284,22.060205,19.279352,67.739891,0,55,25.9,26.023,26.301,25.798,-0.123,-0.401,0.102
22.480127,20.583521,12.534756,68.888901,1,131,31.4,30.58,30.771,31.571,0.82,0.629,-0.171
20.244287,18.604944,14.195644,70.999023,1,50,28.299999,28.417,28.492,28.376,-0.117001,-0.192001,-0.076001
-58.646828,-59.1903,11.305208,67.337708,1,146,29.799999,29.887,29.958,29.784,-0.087001,-0.158001,0.015999
16.508936,15.077387,12.487553,72.064171,1,3,28.1,28.063,28.369,28.069,0.037,-0.269,0.031
-6.405707,-9.906469,12.974638,69.558594,1,329,29,29.216,28.676,28.973,-0.216,0.324,0.027
24.681025,23.988672,20.492203,63.358696,1,151,29.5,29.263,29.228,29.496,0.237,0.272,0.004
-43.131447,-44.629158,24.733395,53.297974,1,353,24,23.915,24.131,23.988,0.085,-0.131,0.012
21.291162,20.885614,19.403723,68.166855,1,51,26,25.795,26.168,25.884,0.205,-0.168,0.116
5.055688,2.491479,9.967374,73.81665,1,133,31.5,30.312,30.589,31.404,1.188,0.911,0.096
25.341944,23.901789,11.149794,66.319412,1,136,31.200001,30.557,30.507,31.016,0.643001,0.693001,0.184001
17.163507,14.824793,5.137876,74.710236,1,182,29.200001,29.738,29.544,29.313,-0.537999,-0.343999,-0.112999
18.867731,17.535974,19.315353,62.807457,1,338,26.700001,26.652,26.493,26.776,0.048001,0.207001,-0.075999
10.878534,8.263697,6.751274,69.224319,1,193,29.200001,29.118,29.265,29.175,0.082001,-0.064999,0.025001
-14.022497,-17.201803,8.331471,72.758957,1,140,29.700001,30.131,30.364,29.957,-0.430999,-0.663999,-0.256999
-14.420568,-17.614767,18.488594,67.658867,1,164,29.200001,28.986,30.096,29.264,0.214001,-0.895999,-0.063999
22.121088,21.296473,16.700634,64.727829,0,36,26.200001,26.546,26.817,26.349,-0.345999,-0.616999,-0.148999
22.715906,21.902582,16.912193,67.03907,1,30,26.200001,26.476,26.579,26.241,-0.275999,-0.378999,-0.040999
-33.527443,-36.578484,8.987816,72.746529,1,208,28.6,28.409,28.518,28.528,0.191,0.082,0.072
5.815057,2.410882,18.384558,72.044891,1,174,29.200001,29.639,29.935,29.162,-0.438999,-0.734999,0.038001
-41.572441,-42.152901,13.325306,68.018044,1,93,30.799999,30.166,29.395,30.221,0.633999,1.404999,0.578999
25.096674,24.375971,19.00511,62.979542,1,316,28.299999,27.76,27.488,28.269,0.539999,0.811999,0.030999
22.769251,22.045282,12.207741,69.621506,1,20,28.299999,27.933,28.126,28.278,0.366999,0.173999,0.021999
18.538843,16.199121,12.718699,73.331558,0,280,31,29.909,29.586,30.287,1.091,1.414,0.713
21.19842,18.975794,8.314336,72.764923,0,69,29.6,29.272,29.529,29.982,0.328,0.071,-0.382
17.44372,15.761255,13.044326,73.64444,1,188,29,28.697,28.65,28.936,0.303,0.35,0.064
19.953333,18.058619,8.674626,73.920654,0,226,28.700001,28.618,28.813,28.696,0.082001,-0.112999,0.004001
-38.030434,-38.494133,8.192701,64.130577,1,130,31.1,30.891,30.425,31.007,0.209,0.675,0.093
-39.186241,-41.327431,10.454285,69.986435,1,222,28.299999,28.178,28.086,28.258,0.121999,0.213999,0.041999
15.063074,12.855677,17.330225,66.797287,1,155,29.799999,30.266,30.305,29.83,-0.466001,-0.505001,-0.030001
-0.792242,-4.478705,8.407825,62.507923,1,158,28.799999,29.854,29.725,28.887,-1.054001,-0.925001,-0.087001
23.650293,22.724237,16.613956,62.557835,0,323,27.1,27.009,27.387,27.051,0.091,-0.287,0.049
25.901758,25.046015,12.695537,72.191269,1,308,29.5,29.565,29.594,29.603,-0.065,-0.094,-0.103
19.542627,17.622766,6.484097,67.372772,1,185,29.200001,29.317,29.317,29.185,-0.116999,-0.116999,0.015001
-48.717598,-49.290749,8.746079,69.659508,1,155,29.299999,29.498,29.627,29.376,-0.198001,-0.327001,-0.076001
21.753443,20.622644,6.497251,76.227768,1,25,27.799999,27.952,28.359,27.87,-0.152001,-0.559001,-0.070001
21.043268,19.31222,8.421804,67.068802,1,18,28.200001,28.183,28.061,28.196,0.017001,0.139001,0.004001
23.199884,22.245539,21.394773,61.523487,0,330,27,27.284,27.371,26.885,-0.284,-0.371,0.115
-3.995795,-4.294775,8.317206,72.760139,1,239,28.4,28.014,28.684,27.863,0.386,-0.284,0.537
15.108454,12.204065,11.292843,68.343048,1,198,28.1,28.617,28.425,28.153,-0.517,-0.325,-0.053
24.004786,22.842249,10.481883,72.261887,0,34,27.5,28.499,28.466,27.72,-0.999,-0.966,-0.22
17.994501,15.926447,3.931618,67.773903,1,206,29.6,29.421,29.513,29.979,0.179,0.087,-0.379
24.624659,24.022638,14.208105,68.654373,0,29,27.4,27.393,27.801,27.29,0.007,-0.401,0.11
22.656794,20.618677,15.612421,66.350922,1,112,30.5,30.266,30.099,32.023,0.234,0.401,-1.523
9.542444,5.902154,6.868836,68.819923,1,240,28.799999,29.24,29.329,28.863,-0.440001,-0.529001,-0.063001
23.488031,22.469904,19.560215,62.13937,0,343,27.1,26.694,26.53,27.063,0.406,0.57,0.037
22.993647,21.712427,7.259459,75.954407,0,34,29,28.405,28.486,28.486,0.595,0.514,0.514
22.969843,21.600428,16.826723,68.929718,1,154,32.200001,30.258,30.382,31.039,1.942001,1.818001,1.161001
24.256037,23.205164,14.02483,65.540955,1,99,28.799999,29.288,29.278,28.915,-0.488001,-0.478001,-0.115001
22.552576,21.351007,20.373867,61.488205,0,341,27.1,26.844,26.745,27.038,0.256,0.355,0.062
20.89245,18.985926,10.642819,69.971672,0,165,29.4,29.71,29.936,29.641,-0.31,-0.536,-0.241
9.102839,8.367243,17.876282,65.407539,1,178,28.1,28.654,28.994,28.116,-0.554,-0.894,-0.016
12.788721,11.076044,3.381864,67.318489,1,342,29.200001,29.216,29.493,29.386,-0.015999,-0.292999,-0.185999
24.710627,23.352045,13.683414,67.995102,1,101,29.5,29.656,29.897,29.562,-0.156,-0.397,-0.062
21.472071,20.831385,23.745798,62.401016,1,50,24.700001,23.534,23.512,24.663,1.166001,1.188001,0.037001
-29.363302,-29.810431,18.120598,72.98484,1,223,26.6,27.533,28.245,26.488,-0.933,-1.645,0.112
25.087976,24.066034,14.105557,67.981956,1,99,29.5,29.509,29.711,29.453,-0.009,-0.211,0.047
18.921961,17.622278,14.92341,67.525787,1,137,31.1,30.521,30.661,31.207,0.579,0.439,-0.107
21.125849,19.836115,14.61152,66.340515,0,45,27.5,27.236,27.41,27.597,0.264,0.09,-0.097
-73.807381,-74.620659,6.056956,75.209305,1,242,28.6,28.611,28.742,28.593,-0.011,-0.142,0.007
26.839533,26.116297,18.878662,66.066406,1,133,30.799999,30.251,30.332,30.71,0.548999,0.467999,0.089999
12.583918,10.072748,4.22815,70.601288,1,201,29.4,29.458,29.529,29.392,-0.058,-0.129,0.008
14.530878,12.642603,3.0652,62.773479,1,178,29.799999,29.807,29.393,29.808,-0.007001,0.406999,-0.008001
22.121088,21.296473,16.700634,64.727829,0,36,26.4,26.546,26.817,26.349,-0.146,-0.417,0.051
21.008783,19.577295,12.097131,69.917236,1,217,28.4,28.25,28.2,28.343,0.15,0.2,0.057
2.07464,-0.829199,9.873813,72.869926,1,213,28.200001,28.263,28.5,28.185,-0.062999,-0.299999,0.015001
25.510614,24.689051,12.487668,72.049934,0,362,28.200001,28.417,28.435,28.514,-0.216999,-0.234999,-0.313999
22.427881,21.585779,16.779556,67.448296,1,126,29.5,30.367,30.495,29.65,-0.867,-0.995,-0.15
16.53573,14.488184,9.096602,74.418312,1,178,29.1,28.896,29.075,29.063,0.204,0.025,0.037
21.501245,20.16308,8.447222,63.155193,1,229,27.4,27.953,27.852,27.534,-0.553,-0.452,-0.134
18.344812,16.673365,15.652946,57.224426,1,322,27.299999,27.54,27.646,27.237,-0.240001,-0.346001,0.062999
24.871515,23.414881,11.517413,68.684532,1,128,30.5,30.558,30.731,30.633,-0.058,-0.231,-0.133
-41.933403,-42.631477,4.08048,63.436245,1,146,30.5,30.389,29.939,30.36,0.111,0.561,0.14
-11.917364,-13.591162,7.466966,74.808708,1,233,28.700001,28.339,28.519,28.605,0.361001,0.181001,0.095001
22.485285,21.019251,8.248684,68.423355,0,32,28.200001,28.287,28.275,27.981,-0.086999,-0.074999,0.219001
21.086573,19.020899,4.410717,74.495354,0,277,30.700001,29.452,29.999,30.591,1.248001,0.701001,0.109001
-27.642721,-30.084967,11.151142,68.118378,1,210,28.4,28.198,28.136,28.386,0.202,0.264,0.014
-25.207312,-25.080755,6.229815,64.230278,1,139,30.299999,30.583,30.219,30.522,-0.283001,0.080999,-0.222001
22.618433,21.634607,17.04707,63.287613,0,100,28.6,28.518,28.893,28.562,0.082,-0.293,0.038
19.529657,18.480799,12.475351,71.832603,1,135,30.200001,30.471,30.684,30.443,-0.270999,-0.483999,-0.242999
22.864557,21.618891,9.087924,62.753983,0,270,29.200001,28.988,28.817,28.979,0.212001,0.383001,0.221001
24.330103,23.428553,18.212814,67.710785,1,91,28.299999,28.495,28.479,28.231,-0.195001,-0.179001,0.068999
-26.542379,-28.644537,4.269613,62.859436,1,172,29.4,29.44,29.515,29.249,-0.04,-0.115,0.151
23.247431,22.088922,11.599114,70.39904,1,12,28,28.066,28.231,28.492,-0.066,-0.231,-0.492
25.272425,23.941767,13.049718,70.643082,0,135,30.6,30.546,30.869,30.497,0.054,-0.269,0.103
-5.992468,-5.992468,10.514468,72.263924,1,310,28.4,28.753,29.386,28.645,-0.353,-0.986,-0.245
25.087976,24.066034,14.105557,67.981956,1,99,29.4,29.509,29.711,29.453,-0.109,-0.311,-0.053
-17.337591,-19.613409,13.742375,69.83046,1,148,31.299999,29.88,30.376,31.146,1.419999,0.923999,0.153999
22.01977,20.360743,14.748464,66.753014,1,176,29.5,29.4,29.269,29.443,0.1,0.231,0.057
19.436243,17.07937,11.001231,74.523048,0,316,29.700001,29.325,29.408,29.292,0.375001,0.292001,0.408001
24.062555,23.554041,19.379646,65.131592,0,361,26.1,26.151,26.452,26.154,-0.051,-0.352,-0.054
24.955896,24.955896,10.486567,72.273605,1,282,28.700001,29.053,29.404,29.626,-0.352999,-0.703999,-0.925999
18.916315,17.308008,11.805935,67.804764,1,201,28,28.252,28.183,28.097,-0.252,-0.183,-0.097
22.590448,22.590448,10.501299,72.270493,0,277,28.4,28.817,29.233,28.68,-0.417,-0.833,-0.28
20.68899,19.147486,9.175665,67.298134,1,217,28.6,28.662,28.492,28.671,-0.062,0.108,-0.071
-51.468544,-52.099846,5.844337,73.906784,1,314,28.1,28.344,28.899,28.114,-0.244,-0.799,-0.014
21.694849,20.138544,20.337626,61.800919,0,336,26.200001,26.72,26.904,26.421,-0.519999,-0.703999,-0.220999
20.086512,18.754786,20.947834,61.448063,0,333,26.799999,26.734,27.182,26.789,0.065999,-0.382001,0.010999
19.065393,17.308069,4.679224,63.849636,1,2,28.4,28.344,28.316,28.398,0.056,0.084,0.002
23.868341,22.711451,11.599349,71.272316,1,43,28.9,28.755,28.704,28.818,0.145,0.196,0.082
20.771173,18.374384,11.388252,72.477646,1,146,30.6,30.281,30.387,30.413,0.319,0.213,0.187
23.948267,22.23086,14.853634,68.51815,1,153,32.299999,30.552,30.4,32.15,1.747999,1.899999,0.149999
16.296747,13.627131,9.260764,72.15377,1,210,28.200001,28.436,28.808,28.21,-0.235999,-0.607999,-0.009999
22.389399,21.947199,19.836187,63.392262,1,139,29.1,29.277,29.398,29.21,-0.177,-0.298,-0.11
21.447046,19.351801,5.741147,76.965424,0,254,28.700001,28.668,28.892,28.845,0.032001,-0.191999,-0.144999
13.895868,12.839197,12.098966,67.560349,1,198,28.1,28.155,28.099,28.102,-0.055,0.001,-0.002
-46.217766,-48.51841,4.414386,70.072273,1,201,29.200001,28.948,29.138,29.091,0.252001,0.062001,0.109001
25.746851,25.041864,16.778316,67.213989,1,92,28.799999,28.904,28.76,28.597,-0.104001,0.039999,0.202999
19.470026,18.299219,21.348465,61.717598,0,365,24.6,26.232,26.08,24.756,-1.632,-1.48,-0.156
23.877039,22.925379,18.327332,67.017326,1,139,30.299999,30.388,30.5,30.494,-0.088001,-0.200001,-0.194001
18.535181,16.074701,13.729012,65.231781,0,137,30.5,30.489,30.797,30.572,0.011,-0.297,-0.072
-63.235115,-63.177345,12.390241,72.178795,1,198,28.4,28.346,28.617,28.346,0.054,-0.217,0.054
26.197382,25.643702,20.26211,65.967773,1,101,28.799999,28.237,28.479,28.74,0.562999,0.320999,0.059999
6.936853,4.425195,8.100076,68.900291,1,35,28.1,28.176,28.282,28.102,-0.076,-0.182,-0.002
20.902521,19.556757,20.581646,62.581108,1,352,26.200001,26.056,26.131,26.133,0.144001,0.069001,0.067001
5.691858,2.885309,8.273892,67.014061,1,345,28.799999,28.735,28.932,28.826,0.064999,-0.132001,-0.026001
12.830256,10.175043,6.775028,73.701347,1,229,28.6,28.781,29.123,28.531,-0.181,-0.523,0.069
17.949457,17.937189,20.24505,63.21022,1,155,29.5,28.973,29.118,29.463,0.527,0.382,0.037
13.507593,11.001917,17.327736,66.782722,1,155,29.6,30.239,30.316,29.828,-0.639,-0.716,-0.228
-5.506506,-6.580267,5.8007,63.432644,1,15,27.5,27.511,28.178,27.438,-0.011,-0.678,0.062
22.759058,22.063959,10.516015,56.532249,1,44,26,25.968,26.14,25.793,0.032,-0.14,0.207
19.030848,17.074488,16.398502,69.092918,1,144,30.5,30.479,30.614,30.589,0.021,-0.114,-0.089
19.356318,18.008265,20.9981,61.435642,1,333,26.799999,27.194,27.109,26.793,-0.394001,-0.309001,0.006999
25.402643,24.664423,16.894791,68.05304,1,105,28.6,29.668,29.623,29.437,-1.068,-1.023,-0.837
20.293421,18.354822,12.990928,68.88932,1,141,30.700001,30.514,30.655,30.774,0.186001,0.045001,-0.073999
9.60586,9.167994,9.214878,62.563568,1,272,29.6,28.37,28.271,29.728,1.23,1.329,-0.128
-28.521215,-31.833441,5.211043,63.721836,1,169,29.200001,29.471,29.559,29.239,-0.270999,-0.358999,-0.038999
13.055933,9.573328,21.770916,67.449127,1,167,29.1,29.853,30.402,29.143,-0.753,-1.302,-0.043
18.535974,17.221552,22.291473,60.405861,1,329,27.9,27.704,27.684,27.594,0.196,0.216,0.306
22.730646,21.694086,21.447998,65.155731,1,340,27,27.132,26.425,26.883,-0.132,0.575,0.117
24.301722,23.191706,8.865446,71.275467,1,68,29.4,29.523,29.307,29.417,-0.123,0.093,-0.017
-32.248863,-32.75222,5.696368,71.937874,1,249,28.799999,28.893,29.074,28.839,-0.093001,-0.274001,-0.039001
23.768366,22.73028,15.44718,66.536957,1,71,28.200001,27.848,27.985,28.062,0.352001,0.215001,0.138001
14.867304,11.479822,14.736076,64.359901,1,158,29.700001,30.508,30.342,29.824,-0.807999,-0.641999,-0.123999
19.193598,17.658381,22.419592,60.868858,1,340,27.6,26.939,27.012,27.606,0.661,0.588,-0.006
16.967035,13.919641,10.45436,72.325546,1,328,29.1,29.21,29.181,29.059,-0.11,-0.081,0.041
-10.825079,-14.420477,10.121181,66.580139,1,140,30.5,30.394,30.569,30.439,0.106,-0.069,0.061
-67.258354,-67.8563,18.443434,66.835136,1,182,28.4,28.927,29.052,28.418,-0.527,-0.652,-0.018
21.733912,20.603388,12.695984,65.331482,1,117,29.700001,29.896,30.342,29.706,-0.195999,-0.641999,-0.005999
-20.96694,-21.71456,11.732553,72.288277,1,144,30.1,30.112,30.275,30.109,-0.012,-0.175,-0.009
-18.701025,-21.368185,8.933086,62.346245,1,156,28.799999,29.88,29.911,29.192,-1.080001,-1.111001,-0.392001
3.003107,0.06347,3.023409,69.047127,1,238,29.4,29.257,29.627,29.368,0.143,-0.227,0.032
-8.940008,-12.249517,6.601103,63.814064,1,170,29,29.418,29.346,28.983,-0.418,-0.346,0.017
-1.084967,-1.084967,8.305439,73.072075,1,8,26.700001,28.059,28.13,28.442,-1.358999,-1.429999,-1.741999
26.346674,25.291162,15.189718,70.618156,1,83,30.799999,29.659,29.381,30.027,1.140999,1.418999,0.772999
19.5292,18.033014,6.076652,64.90538,1,35,27.799999,27.917,28.274,27.709,-0.117001,-0.474001,0.090999
24.232904,23.515375,16.37587,67.95549,1,41,27.4,26.984,27.046,27.337,0.416,0.354,0.063
19.110468,17.440729,14.383822,68.689613,1,193,27.799999,28.303,28.362,27.838,-0.503001,-0.562001,-0.038001
23.923182,23.15304,16.806345,68.476089,0,48,27,26.999,27.264,27.049,0.001,-0.264,-0.049
22.864161,21.487452,6.897378,73.235298,1,33,27.9,28.133,28.382,28.029,-0.233,-0.482,-0.129
14.355219,12.855066,8.345366,67.215927,1,19,28.200001,28.16,28.086,28.153,0.040001,0.114001,0.047001
22.043726,20.816187,21.386511,65.075142,0,341,27,26.779,26.628,26.997,0.221,0.372,0.003
21.335199,19.426996,5.433033,66.755188,1,329,29.799999,28.995,29.475,29.871,0.804999,0.324999,-0.071001
-16.687902,-19.836065,7.800415,68.769127,1,41,28.200001,28.154,28.255,28.165,0.046001,-0.054999,0.035001
7.885858,6.133173,15.238373,72.041748,1,196,28.9,28.258,28.445,28.765,0.642,0.455,0.135
15.472345,13.518457,12.14672,72.310265,1,199,28.5,28.5,28.432,28.378,0,0.068,0.122
25.9909,25.117823,18.247761,68.795135,1,140,30.700001,30.423,30.603,30.632,0.277001,0.097001,0.068001
22.173944,20.498865,7.535999,63.506668,0,247,28.799999,28.877,28.934,28.741,-0.077001,-0.134001,0.058999
21.03866,19.805811,20.572386,62.582752,1,352,26.200001,26.054,26.131,26.114,0.146001,0.069001,0.086001
24.639124,23.935633,20.568111,63.563824,0,323,27.700001,27.413,27.322,27.645,0.287001,0.378001,0.055001
4.685998,2.43435,18.115019,72.972015,1,228,26.9,27.915,28.366,26.791,-1.015,-1.466,0.109
22.93014,22.211725,13.248012,55.444527,1,60,26.1,26.011,25.998,26.139,0.089,0.102,-0.039
-51.35009,-51.904686,3.986881,74.659752,1,293,29.299999,28.787,29.358,29.234,0.512999,-0.058001,0.065999
-6.201575,-9.682867,3.519572,66.038651,1,213,29.1,29.247,29.381,29.188,-0.147,-0.281,-0.088
-44.618065,-46.061531,15.250765,70.01738,1,167,29.6,29.851,29.622,29.61,-0.251,-0.022,-0.01
22.135584,22.135584,8.288674,73.053116,1,11,29.299999,28.101,28.156,28.586,1.198999,1.143999,0.713999
-49.754402,-50.361412,4.990893,73.598625,1,201,28.4,28.719,29.125,28.36,-0.319,-0.725,0.04
17.13772,16.327753,23.182104,60.593166,1,52,22.799999,22.841,23.353,22.728,-0.041001,-0.553001,0.071999
22.74441,21.390131,7.808335,70.722359,1,75,30.200001,29.667,29.616,30.086,0.533001,0.584001,0.114001
24.975611,23.501886,7.914564,67.047363,1,112,30.799999,30.758,30.65,30.364,0.041999,0.149999,0.435999
22.830225,21.590052,10.953051,70.504959,1,126,30.9,30.574,30.773,30.895,0.326,0.127,0.005
21.778406,20.039301,16.715147,69.065674,1,143,30.6,30.555,30.628,30.655,0.045,-0.028,-0.055
20.566309,19.36175,17.756063,67.481773,0,18,26.4,25.858,25.968,26.357,0.542,0.432,0.043
23.578913,23.177271,20.435381,66.147629,1,154,30.1,29.527,30.224,30.076,0.573,-0.124,0.024
22.685572,21.128595,8.02383,69.514641,1,95,29.9,30.31,30.404,30.02,-0.41,-0.504,-0.12
-55.188942,-55.15731,14.676809,68.813538,1,155,31.700001,29.905,29.787,31.343,1.795001,1.913001,0.357001
-2.396369,-6.467688,14.530471,69.715477,1,173,29.1,29.017,29.506,28.99,0.083,-0.406,0.11
-44.081322,-45.600395,14.77756,66.59938,1,173,29.5,29.407,29.342,29.532,0.093,0.158,-0.032
23.622522,22.514795,14.27111,67.671402,0,79,28.4,28.489,28.827,28.394,-0.089,-0.427,0.006
22.577417,21.133387,8.736748,70.026428,1,217,28.4,28.696,28.97,28.349,-0.296,-0.57,0.051
19.445368,16.718622,10.622663,72.28698,1,146,29.6,30.191,30.365,29.9,-0.591,-0.765,-0.3
15.682825,15.682825,10.491038,72.279411,1,262,27.6,28.544,28.83,27.843,-0.944,-1.23,-0.243
-61.84034,-62.475853,5.840517,67.907852,1,166,29.6,29.719,29.4,29.596,-0.119,0.2,0.004
2.045434,-0.829199,12.178485,74.055603,1,217,27.5,28.072,28.174,27.969,-0.572,-0.674,-0.469
-2.829321,-5.135352,8.326733,72.776375,1,250,27.799999,28.116,28.775,27.757,-0.316001,-0.975001,0.042999
9.237818,6.10589,13.935051,65.811989,1,148,30.9,30.498,30.556,30.59,0.402,0.344,0.31
24.280237,22.720209,15.034036,66.39904,1,142,30.9,30.938,30.629,30.791,-0.038,0.271,0.109
21.724024,19.955378,13.836578,69.936829,0,159,29.4,30.256,30.366,29.495,-0.856,-0.966,-0.095
21.316492,19.377131,4.631304,67.522827,1,329,29.200001,29.003,29.568,29.711,0.197001,-0.367999,-0.510999
23.085169,22.225367,12.385361,68.748848,1,46,28.5,28.113,28.251,28.524,0.387,0.249,-0.024
21.097681,18.820765,11.875199,67.808365,1,139,30.200001,30.395,30.631,30.268,-0.194999,-0.430999,-0.067999
27.019892,26.465296,17.503538,67.71772,1,123,29.200001,30.409,30.36,29.5,-1.208999,-1.159999,-0.299999
25.342463,24.665155,12.035647,68.817818,1,40,28.1,28.226,28.245,28.18,-0.126,-0.145,-0.08
18.54458,17.551203,14.339061,69.785896,1,197,28,28.083,28.251,28.097,-0.083,-0.251,-0.097
22.384607,21.355402,21.343485,61.521866,0,331,26.4,27.144,27.311,26.641,-0.744,-0.911,-0.241
-8.790197,-11.053503,10.852619,72.781128,1,183,28.5,28.836,28.861,28.504,-0.336,-0.361,-0.004
21.310968,20.320673,20.372324,65.389992,0,355,26.4,26.208,26.455,26.073,0.192,-0.055,0.327
20.897608,19.146296,2.177211,65.975662,1,24,28,28.323,28.69,28.066,-0.323,-0.69,-0.066
-0.696265,-6.10459,6.270199,73.92437,1,226,29.299999,28.96,29.112,29.086,0.339999,0.187999,0.213999
-55.628242,-56.263222,18.156754,65.954857,1,208,28,28.188,28.268,28.108,-0.188,-0.268,-0.108
21.61706,21.61706,9.335891,67.235657,1,276,29.4,29.354,29.49,29.317,0.046,-0.09,0.083
-70.825798,-70.408638,12.093594,68.380226,1,149,29.799999,29.672,29.628,29.727,0.127999,0.171999,0.072999
13.58523,12.11413,7.823816,68.983833,1,39,28,28.21,28.36,28.15,-0.21,-0.36,-0.15
-47.910698,-48.652031,4.077285,70.622192,1,270,28.700001,28.656,29.475,28.705,0.044001,-0.774999,-0.004999
20.567713,19.682856,24.483921,52.999756,0,357,23.700001,23.835,24.252,23.489,-0.134999,-0.551999,0.211001
22.010645,21.004908,19.949772,65.318619,1,112,29.799999,28.846,29.095,29.325,0.953999,0.704999,0.474999
